feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
550	335	Terpenoids	0.7857142857142857	Sesquiterpenoids	0.6428571428571429	Cadinane sesquiterpenoids	0.42857142857142855	1.0	0.83307165	ISDB	http://www.wikidata.org/entity/Q82921503	OIIJXQMSEYQDDI-UHFFFAOYSA-N	InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3	Cc1ccc(C)c2c1CCCC2C	C13H18		174.140850576	1,5,8-Trimethyl-1,2,3,4-tetrahydronaphthalene	OIIJXQMSEYQDDI	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.832286596298218	1
546	333	Alkaloids	0.4444444444444444	Small peptides	0.2222222222222222	Pyridine alkaloids	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105376276	ZIEFIDANMCIAOW-LBPRGKRZSA-N	InChI=1S/C12H11NO2S/c1-12(15)7-16-11-9(6-14)8-4-2-3-5-10(8)13(11)12/h2-6,15H,7H2,1H3/t12-/m0/s1	C[C@]1(O)CSc2c(C=O)c3ccccc3n21	C12H11NO2S	pos_2_2proton1acetonitrile	233.051049592	(1S)-1-hydroxy-1-methyl-2H-[1,3]thiazolo[3,2-a]indole-4-carbaldehyde	ZIEFIDANMCIAOW	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q3384	Brassica rapa	833632.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica rapa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
545	515	Polyketides	0.5	Miscellaneous polyketides	0.5	Miscellaneous polyketides	0.5	9.0	0.33712766	ISDB	http://www.wikidata.org/entity/Q105142195	KKGUKMACTMZKOX-VTGFLYEISA-N	InChI=1S/C17H20O6/c1-5-10(2)16(20)23-15-6-11(3)14(19)7-13(15)17(9-22-17)8-21-12(4)18/h5-7,19H,8-9H2,1-4H3/b10-5-/t17-/m0/s1	C/C=C(/C)C(=O)Oc1cc(C)c(O)cc1[C@]1(COC(C)=O)CO1	C17H20O6		320.12598835999995	[2-[(2R)-2-(acetyloxymethyl)oxiran-2-yl]-4-hydroxy-5-methylphenyl] (Z)-2-methylbut-2-enoate	KKGUKMACTMZKOX	Polyketides			http://www.wikidata.org/entity/Q15588162	Eupatorium fortunei	850294.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Eupatorieae']	['Eupatorium']	['Eupatorium fortunei']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	5.8485106229782104	1
544	98	Shikimates and Phenylpropanoids	0.45569620253164556	Coumarins	0.35443037974683544	Simple coumarins	0.35443037974683544	27.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15424761	GUAFOGOEJLSQBT-UHFFFAOYSA-N	InChI=1S/C11H10O4/c1-13-9-5-7-3-4-11(12)15-8(7)6-10(9)14-2/h3-6H,1-2H3	COc1cc2ccc(=O)oc2cc1OC	C11H10O4	pos_1_1proton	206.0579088	Scoparone	GUAFOGOEJLSQBT	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
543	218	Amino acids and Peptides	0.5555555555555556	Small peptides	0.5555555555555556	Aminoacids	0.5555555555555556	1.0	0.8866119	ISDB	http://www.wikidata.org/entity/Q173670	ODKSFYDXXFIFQN-BYPYZUCNSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1	N=C(N)NCCC[C@H](N)C(=O)O	C6H14N4O2		174.111675688	(2S)-2-amino-5-(diaminomethylideneazaniumyl)pentanoate	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q146212	Brassica oleracea	833642.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica oleracea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	11.046447515487671	1
539	24	Shikimates and Phenylpropanoids	0.24	Saccharides	0.16	Monosaccharides	0.12	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q6535767	TWNIBLMWSKIRAT-VFUOTHLCSA-N	InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2/t2-,3-,4+,5-,6-/m1/s1	O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O	C6H10O5	pos_2MH	162.05282342	Levoglucosan	TWNIBLMWSKIRAT	Carbohydrates	Saccharides	Monosaccharides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
539	24	Shikimates and Phenylpropanoids	0.24	Saccharides	0.16	Monosaccharides	0.12	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115947602	FRIWJYNKZPJVRL-UHFFFAOYSA-N	InChI=1S/C6H10O5/c1-3(7)4(8)2-5(9)6(10)11/h3-4,7-8H,2H2,1H3,(H,10,11)	CC(O)C(O)CC(=O)C(=O)O	C6H10O5	pos_2MH	162.05282342	2-Oxo-4,5-dihydroxyhexanoic acid	FRIWJYNKZPJVRL	Carbohydrates	Saccharides	Monosaccharides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
537	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q411208	SEOVTRFCIGRIMH-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)	O=C(O)Cc1c[nH]c2ccccc12	C10H9NO2	pos_2MHCH3CN	175.063328528	Indole-3-acetic acid	SEOVTRFCIGRIMH	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q212547	Isatis tinctoria	631500.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Isatideae']	['Isatis']	['Isatis tinctoria']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
537	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27133581	QXAUTQFAWKKNLM-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c1-13-10(12)8-6-11-9-5-3-2-4-7(8)9/h2-6,11H,1H3	COC(=O)c1c[nH]c2ccccc12	C10H9NO2	pos_2MHCH3CN	175.063328528	Methyl indole-3-carboxylate	QXAUTQFAWKKNLM	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
537	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27073985	OBFAPCIUSYHFIE-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-4-3-7-6-11-10-2-1-8(13)5-9(7)10/h1-2,4-6,11,13H,3H2	O=CCc1c[nH]c2ccc(O)cc12	C10H9NO2	pos_2MHCH3CN	175.063328528	5-Hydroxyindole-3-acetaldehyde	OBFAPCIUSYHFIE	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
537	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q63409863	NFGIENSPALNOON-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c1-13-11-6-8(7-12)9-4-2-3-5-10(9)11/h2-7H,1H3	COn1cc(C=O)c2ccccc21	C10H9NO2	pos_2MHCH3CN	175.063328528	1-Methoxyindole-3-carbaldehyde	NFGIENSPALNOON	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
537	122	Alkaloids	0.391304347826087	Tryptophan alkaloids	0.34782608695652173	Simple indole alkaloids	0.34782608695652173	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q50318274	HVRCLXXJIQTXHC-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c1-11-6-8(10(12)13)7-4-2-3-5-9(7)11/h2-6H,1H3,(H,12,13)	Cn1cc(C(=O)O)c2ccccc21	C10H9NO2	pos_2MHCH3CN	175.063328528	1-Methylindole-3-carboxylic acid	HVRCLXXJIQTXHC	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
535	159	Fatty acids	0.7692307692307693	Glycerophospholipids	0.7692307692307693	Glycerophosphocholines	0.7692307692307693	1.0	0.71894443	ISDB	http://www.wikidata.org/entity/Q27144624	YHGXYYIGHBPDMX-BUTFDPNWSA-N	InChI=1S/C28H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h12-13,15-16,18-19,27,30H,5-11,14,17,20-26H2,1-4H3/b13-12-,16-15-,19-18-/t27-/m1/s1	CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C28H52NO7P		545.348139634	LysoPC(20:3(5Z,8Z,11Z))	YHGXYYIGHBPDMX	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']		['Eukaryota']									1	3	5.375777721405029	1
533	-1							89.0	0.64466673	ISDB	http://www.wikidata.org/entity/Q27089430	NIKHGUQULKYIGE-OTCXFQBHSA-N	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h14-16H,1,4-12H2,2-3H3,(H,21,22)/t14-,15+,16+,18-,19-,20-/m1/s1	C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3	C20H30O2		302.2245802	Kaurenoic acid	NIKHGUQULKYIGE	Terpenoids	Diterpenoids	Kaurane and Phyllocladane diterpenoids	http://www.wikidata.org/entity/Q161867	Thlaspi arvense	652329.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Thlaspideae']	['Thlaspi']	['Thlaspi arvense']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	0	8.578666925430298	1
528	2	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0	1.0	0.86653715	ISDB	http://www.wikidata.org/entity/Q23418564	UIDGLYUNOUKLBM-GEBJFKNCSA-N	InChI=1S/C28H32O16/c1-9-18(32)21(35)23(37)27(41-9)40-8-16-19(33)22(36)24(38)28(43-16)44-26-20(34)17-13(31)6-11(29)7-15(17)42-25(26)10-3-4-12(30)14(5-10)39-2/h3-7,9,16,18-19,21-24,27-33,35-38H,8H2,1-2H3/t9-,16+,18-,19+,21+,22-,23+,24+,27+,28-/m0/s1	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	C28H32O16		624.1690349439999	Narcissoside	UIDGLYUNOUKLBM	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q157285	Barbarea vulgaris	35910.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Barbarea']	['Barbarea vulgaris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	10.966148614883423	1
527	55	Amino acids and Peptides	0.42857142857142855	Small peptides	0.42857142857142855	Dipeptides	0.42857142857142855	1.0	0.7823085	ISDB	http://www.wikidata.org/entity/Q27161779	XHHOHZPNYFQJKL-QWRGUYRKSA-N	InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1	N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O	C14H18N2O5		294.121571676	gamma-Glutamylphenylalanine	XHHOHZPNYFQJKL	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q177932	Brassica napus	309234.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica napus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	10.629234075546265	1
526	857	Alkaloids	1.0	Tryptophan alkaloids	1.0	Simple indole alkaloids	1.0	9.0	0.30694756	ISDB	http://www.wikidata.org/entity/Q105339758	XQJMXPAEFMWDOZ-BTTYYORXSA-N	InChI=1S/C15H19NO2/c1-16-12-7-8-13(16)10-14(9-12)18-15(17)11-5-3-2-4-6-11/h2-6,12-14H,7-10H2,1H3/t12-,13+,14-	CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)c1ccccc1)C2	C15H19NO2		245.141578848		XQJMXPAEFMWDOZ	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q4141635	Bruguiera exaristata	867706.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Rhizophoraceae']	['Unknown']	['Bruguiera']	['Bruguiera exaristata']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	5.7277902364730835	1
525	876	Polyketides	1.0	Steroids	0.75	Cholestane steroids	0.75	24.0	0.24148214	ISDB	http://www.wikidata.org/entity/Q104888912	XSGAQCLMXROKDH-JOYBJKFPSA-N	InChI=1S/C27H46O3/c1-17(2)7-6-12-27(5,30)24-23(29)16-22-20-9-8-18-15-19(28)10-13-25(18,3)21(20)11-14-26(22,24)4/h8,17,19-24,28-30H,6-7,9-16H2,1-5H3/t19-,20+,21-,22-,23-,24-,25-,26-,27+/m0/s1	CC(C)CCC[C@@](C)(O)[C@H]1[C@@H](O)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	C27H46O3		418.344695332	(3S,8S,9S,10R,13S,14S,16S,17R)-17-[(2R)-2-hydroxy-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,16-diol	XSGAQCLMXROKDH	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q901803	Commiphora wightii	968492.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Burseraceae']	['Unknown']	['Commiphora']	['Commiphora wightii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.465928554534912	1
524	383	Fatty acids	0.3333333333333333	Octadecanoids	0.3333333333333333	Oxo fatty acids	0.3333333333333333	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27254281	YVWMHFYOIJMUMN-CYZWUHAYSA-N	InChI=1S/C18H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(19)15-13-16-18(20)21/h10-12,14H,2-9,13,15-16H2,1H3,(H,20,21)/b11-10+,14-12+	CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)O	C18H30O3	pos_1_1proton1ethylamine	294.21949482	Macaene	YVWMHFYOIJMUMN	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q795158	Lepidium meyenii	681784.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Lepidieae']	['Lepidium']	['Lepidium meyenii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
522	19	Fatty acids	0.6923076923076923	Sphingolipids	0.16483516483516483	Sphingoid bases	0.15384615384615385	1.0	0.40499592	ISDB	http://www.wikidata.org/entity/Q105299628	VZBTYNNQZSLPCL-GWOFURMSSA-N	InChI=1S/C11H21NO/c1-8-5-12(2)6-11-9(7-13)3-4-10(8)11/h8-11,13H,3-7H2,1-2H3/t8-,9-,10-,11-/m1/s1	C[C@@H]1CN(C)C[C@@H]2[C@@H](CO)CC[C@@H]21	C11H21NO		183.162314292	Mairine B	VZBTYNNQZSLPCL	Alkaloids	Pseudoalkaloids	Terpenoid alkaloids	http://www.wikidata.org/entity/Q11174270	Incarvillea mairei	591877.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Bignoniaceae']	['Tecomeae']	['Incarvillea']	['Incarvillea mairei']		['Eukaryota']									1	0	2.619983673095703	1
517	526	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	1.0	Simple oxindole alkaloids	0.75	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72480882	ZGTUSQAQXWSMDW-UHFFFAOYSA-N	InChI=1S/C8H7NO2/c10-6-1-2-7-5(3-6)4-8(11)9-7/h1-3,10H,4H2,(H,9,11)	O=C1Cc2cc(O)ccc2N1	C8H7NO2	pos_1_1proton1methanol	149.047678464	5-Hydroxyoxindole	ZGTUSQAQXWSMDW	Alkaloids	Tryptophan alkaloids	Simple oxindole alkaloids	http://www.wikidata.org/entity/Q212547	Isatis tinctoria	631500.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Isatideae']	['Isatis']	['Isatis tinctoria']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
510	19	Fatty acids	0.6923076923076923	Sphingolipids	0.16483516483516483	Sphingoid bases	0.15384615384615385	7.0	0.6147692	ISDB	http://www.wikidata.org/entity/Q105142276	KKNRLFRQWDXUQD-UHFFFAOYSA-N	InChI=1S/C20H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(22)23-19-18-21/h6-7,9-10,21H,2-5,8,11-19H2,1H3	CCCCCC=CCC=CCCCCCCCC(=O)OCCO	C20H36O3		324.266445012	Polyethylene glycol monolinoleate	KKNRLFRQWDXUQD	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q759876	Tagetes erecta	717584.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Tageteae']	['Tagetes']	['Tagetes erecta']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.959076881408691	1
509	100	Shikimates and Phenylpropanoids	0.5	Flavonoids	0.5	Flavonols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27145528	CQLRUIIRRZYHHS-LFXZADKFSA-N	InChI=1S/C22H22O12/c1-31-12-4-8(2-3-10(12)25)20-21(17(28)15-11(26)5-9(24)6-13(15)32-20)34-22-19(30)18(29)16(27)14(7-23)33-22/h2-6,14,16,18-19,22-27,29-30H,7H2,1H3/t14-,16-,18+,19-,22+/m1/s1	COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O	C22H22O12	pos_1_1proton1ethylamine	478.111126144	isorhamnetin-3-O-glucoside	CQLRUIIRRZYHHS	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
509	100	Shikimates and Phenylpropanoids	0.5	Flavonoids	0.5	Flavonols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105208904	PHEWILLIAJUBQE-IFGFCIQDSA-N	InChI=1S/C22H22O12/c1-31-9-5-12(26)15-13(6-9)32-20(8-2-3-10(24)11(25)4-8)21(17(15)28)34-22-19(30)18(29)16(27)14(7-23)33-22/h2-6,14,16,18-19,22-27,29-30H,7H2,1H3/t14?,16-,18?,19?,22+/m0/s1	COc1cc(O)c2c(=O)c(O[C@H]3OC(CO)[C@H](O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1	C22H22O12	pos_1_1proton1ethylamine	478.111126144	Rhamnetin 3-glucoside	PHEWILLIAJUBQE	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q150452	Nasturtium officinale	556245.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Nasturtium']	['Nasturtium officinale']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
509	100	Shikimates and Phenylpropanoids	0.5	Flavonoids	0.5	Flavonols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27145536	YCUNOXSUHVGZRI-IBYIZXSESA-N	InChI=1S/C22H22O12/c1-31-12-4-8(2-3-10(12)24)21-19(29)17(27)15-11(25)5-9(6-13(15)33-21)32-22-20(30)18(28)16(26)14(7-23)34-22/h2-6,14,16,18,20,22-26,28-30H,7H2,1H3/t14-,16-,18+,20-,22-/m0/s1	COc1cc(-c2oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c(=O)c2O)ccc1O	C22H22O12	pos_1_1proton1ethylamine	478.111126144	isorhamnetin 7-O-beta-L-glucopyranoside	YCUNOXSUHVGZRI	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q157285	Barbarea vulgaris	35910.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Barbarea']	['Barbarea vulgaris']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
507	26	Carbohydrates	0.625	Saccharides	0.625	Monosaccharides	0.4166666666666667	1.0	0.6157514	ISDB	http://www.wikidata.org/entity/Q418123	LDCRTTXIJACKKU-ONEGZZNKSA-N	InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3+	COC(=O)/C=C/C(=O)OC	C6H8O4		144.042258736	Dimethyl fumarate	LDCRTTXIJACKKU	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	0	8.463005542755127	1
