"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
4003,"4003_249.16_4.2","NA_[4003_249.16_4.2]",249.162707737514,4.21886637619048,0.0077676714838148,2.10970915021944,1.69756031465305,0.763462834620224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.872255489021956,0,0.864271457085828,0,0.854291417165669,0,1
4026,"4026_337.27_11.6","NA_[4026_337.27_11.6]",337.273491599343,11.5981836818182,0.00515376663825159,2.28787525012623,0.60255503307739,-0.730835082055975,"Emalsy MU",NA,NA,0.323246990447202,-13.6574679628518,64.4789435845529,1,"InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3","WECGLUPZRHILCT","C21H38O4","[M - H2O + H]+","CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)O","Fatty acids","Monoacylglycerols","Glycerolipids","336.266445012","InChI=1S/C21H36O3/c1-5-7-8-9-10-11-12-13-14-15-16-19-17(3)20(22)18(6-2)21(23-4)24-19/h5-16H2,1-4H3","JDVDGNAHTZMMBI-UHFFFAOYSA-N","JDVDGNAHTZMMBI","CCCCCCCCCCCCc1oc(OC)c(CC)c(=O)c1C","C21H36O3","8-Methylpodopyrone","http://www.wikidata.org/entity/Q105125785","Polyketides","Cyclic polyketides","nan","nan","nan","Podolepis rugata","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Asterales']","['Asteraceae']","['Gnaphalieae']","['Podolepis']","['Podolepis rugata']","nan","24091.0","http://www.wikidata.org/entity/Q15597591",4,1.00100150250438,0.153692614770459,1.00100150250438,0.151696606786427,1.00100150250438,0.163672654690619,0.0173333333333333,0.207584830339321
4058,"4058_285.22_9.3","NA_[4058_285.22_9.3]",285.221418381128,9.29752218333333,0.0370204342063953,1.43155849178691,0.643105080553649,-0.636873608022091,"isopimarate",NA,NA,0.0885107764022897,-50.4913519661517,30.6282971737979,1,"InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,7,15-16H,1,6,8-13H2,2-4H3,(H,21,22)","MXYATHGRPJZBNA","C20H30O2","[M - H2O + H]+","CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C","Terpenoids","Abietane diterpenoids","Diterpenoids","284.214015516","InChI=1S/C20H28O/c1-13(2)17-11-14-7-8-18-15(6-5-9-20(18,3)4)10-16(14)12-19(17)21/h6,11-13,18,21H,5,7-10H2,1-4H3","GSLVTONCLQJXSA-UHFFFAOYSA-N","GSLVTONCLQJXSA","CC(C)c1cc2c(cc1O)CC1=CCCC(C)(C)C1CC2","C20H28O","12,12-Dimethyl-6-propan-2-yltricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7-tetraen-5-ol","http://www.wikidata.org/entity/Q105017304","Terpenoids","Diterpenoids","nan","nan","nan","Uvaria klaineana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Magnoliales']","['Annonaceae']","['Uvarieae']","['Uvaria']","['Uvaria klaineana']","nan","3867763.0","http://www.wikidata.org/entity/Q15366542",4,1.34406227991274,0.0359281437125748,1.34406227991274,0.0359281437125748,1.34406227991274,0.0419161676646707,0.032,0.0958083832335329
4076,"4076_353.27_6.8","NA_[4076_353.27_6.8]",353.268402826218,6.78139810952381,0.00547104282365407,2.26192988584328,1.61287631836271,0.689635811260984,"1-Monolinolenin",NA,NA,0.517371233608748,-5.98055750747044,75.2209794559902,1,"InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3","GGJRAQULURVTAJ","C21H36O4","[M + H]+","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O","Fatty acids","Monoacylglycerols","Glycerolipids","352.261359632","InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3/b4-3-,7-6-,10-9-/t20-/m1/s1","GGJRAQULURVTAJ-LVTNFWOSSA-N","GGJRAQULURVTAJ","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](O)CO","C21H36O4","3-alpha-Linolenoyl-sn-glycerol","http://www.wikidata.org/entity/Q27145404","Fatty acids","Glycerolipids","nan","nan","nan","Brassica rapa","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Brassica']","['Brassica rapa']","nan","833632.0","http://www.wikidata.org/entity/Q3384",6,1.9042342233658,0.00399201596806387,2.00804832225625,0.00399201596806387,1.96874807739539,0.00399201596806387,0.02,0.343313373253493
4083,"4083_272.05_5.5","NA_[4083_272.05_5.5]",272.053471883138,5.46098891428571,0.0359078372894234,1.44481075141957,1.50040742750807,0.585354309942559,"Maybridge3_006919",NA,NA,0.0314764850515059,-230.58585331747,1.29859336719472,0.194472361809045,"InChI=1S/C12H10F3NO4/c13-12(14,15)20-9-3-1-8(2-4-9)16-6-7(11(18)19)5-10(16)17/h1-4,7H,5-6H2,(H,18,19)","XEGOMPWWQGMOQJ","C12H10F3NO4","[M - H2O + H]+","C1C(CN(C1=O)C2=CC=C(C=C2)OC(F)(F)F)C(=O)O","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.878243512974052,0,0.87624750499002,0,0.862275449101796,0.0173333333333333,0.249500998003992
4088,"4088_752.52_11","NA_[4088_752.52_11]",752.524695986793,10.965572047619,0.00346310585363029,2.46053423356029,0.593574246388049,-0.752499596281502,"Phophatidylethanolamine(22:5n6/15:0)",NA,NA,0.17443556752566,-67.4132529271034,63.346697328862,1,"InChI=1S/C42H74NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43)51-42(45)35-33-31-29-27-24-16-14-12-10-8-6-4-2/h11,13,17-18,20-21,23,25,28,30,40H,3-10,12,14-16,19,22,24,26-27,29,31-39,43H2,1-2H3,(H,46,47)","HLAHRUDFCZDVSH","C42H74NO8P","[M + H]+","CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCCN","Fatty acids","Glycerophosphoethanolamines","Glycerophospholipids","751.520762168","InChI=1S/C38H69N7O8/c1-10-12-13-14-15-16-17-18-30(47)39-21-31(48)40-22-32(49)43-29(20-26(5)6)35(51)45-38(8,9)37(53)41-23-33(50)44-34(27(7)11-2)36(52)42-28(24-46)19-25(3)4/h15-16,25-29,34,46H,10-14,17-24H2,1-9H3,(H,39,47)(H,40,48)(H,41,53)(H,42,52)(H,43,49)(H,44,50)(H,45,51)/b16-15-/t27-,28-,29-,34-/m0/s1","BJULECFFERYMOK-GABKIWGSSA-N","BJULECFFERYMOK","CCCCC/C=C\CCC(=O)NCC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](CO)CC(C)C)[C@@H](C)CC","C38H69N7O8","Unk-Gly-Gly-Leu-Aib-Gly-Ile-Leu-ol","http://www.wikidata.org/entity/Q77374980","Amino acids and Peptides","Oligopeptides","nan","nan","nan","Trichoderma viride","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","http://www.wikidata.org/entity/Q3915697",0,0,0.858283433133733,0,0.860279441117764,0,0.836327345309381,0,1
4131,"4131_302.31_7.1","2-aminooctadecane-1,3-diol_[4131_302.31_7.1]",302.305499683727,7.06126175,0.0135887213038115,1.86682140837612,1.50046466201297,0.585409341902558,"saginfol","2-aminooctadecane-1,3-diol","CHEBI:46968",0.554457732020102,-0.959045770306429,23.2940880945503,1,"InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3","OTKJDMGTUTTYMP","C18H39NO2","[M + H]+","CCCCCCCCCCCCCCCC(C(CO)N)O","Fatty acids","Sphingoid bases","Sphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.864271457085828,0,0.862275449101796,0,0.850299401197605,0.0126666666666667,0.3812375249501
4164,"4164_295.19_5.8","NA_[4164_295.19_5.8]",295.190208130157,5.771726804,0.0301774340003295,1.52031769122958,1.55407661566791,0.636057630077332,"cis-14-hydroxy-10,13-dioxo-7-heptadecenoic acid",NA,NA,0.36043473011234,-79.6627977236188,102.826998248071,1,"InChI=1S/C17H28O5/c1-2-9-15(19)16(20)13-12-14(18)10-7-5-3-4-6-8-11-17(21)22/h5,7,15,19H,2-4,6,8-13H2,1H3,(H,21,22)","QGFDIKLPPWSQIY","C17H28O5","[M - H2O + H]+","CCCC(C(=O)CCC(=O)CC=CCCCCCC(=O)O)O","Fatty acids","Open-chain polyketides","Eicosanoids","294.183109312","InChI=1S/C17H26O4/c1-13(2)7-5-4-6-8-17(19)21-12-14-9-10-15(18)16(11-14)20-3/h9-11,13,18H,4-8,12H2,1-3H3","BXBVPYSHEOQGHP-UHFFFAOYSA-N","BXBVPYSHEOQGHP","COc1cc(COC(=O)CCCCCC(C)C)ccc1O","C17H26O4","Nordihydrocapsiate","http://www.wikidata.org/entity/Q27260415","Alkaloids","Pseudoalkaloids","Alkaloids","Pseudoalkaloids","Capsaicins and Capsaicinoids","Capsicum annuum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Capsiceae']","['Capsicum']","['Capsicum annuum']","nan","473836.0","http://www.wikidata.org/entity/Q1380",4,1.00100150250438,0.0978043912175649,1.00100150250438,0.109780439121756,1.00100150250438,0.119760479041916,0.006,0.728542914171657
4171,"4171_195.07_2.6","3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid_[4171_195.07_2.6]",195.065201721191,2.553448408,0.0483763817290322,1.3153666174516,0.66581442269268,-0.586807972799333,"ferulate","3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid","CHEBI:193350",0.352001772543527,-6.39108712845428,76.8641654025476,1,"InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)","KSEBMYQBYZTDHS","C10H10O4","[M + H]+","COC1=C(C=CC(=C1)C=CC(=O)O)O","Shikimates and Phenylpropanoids","Cinnamic acids and derivatives","Phenylpropanoids (C6-C3)","194.0579088","InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+","KSEBMYQBYZTDHS-HWKANZROSA-N","KSEBMYQBYZTDHS","COc1cc(/C=C/C(=O)O)ccc1O","C10H10O4","Ferulic acid","http://www.wikidata.org/entity/Q417362","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Shikimates and Phenylpropanoids","Coumarins","Simple coumarins","Raphanus sativus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Brassiceae']","['Raphanus']","['Raphanus sativus']","nan","359073.0","http://www.wikidata.org/entity/Q7224565",6,0,0.862275449101796,0,0.880239520958084,0,0.848303393213573,0.0126666666666667,0.3812375249501
4179,"4179_615.49_11.3","NA_[4179_615.49_11.3]",615.494278565356,11.2974012,0.0317150913450478,1.49873403342013,0.700451774329875,-0.513642369470631,"Diacylglycerol(18:2n6/18:3n6)",NA,NA,0.0650289367495522,-66.6975987395468,43.2076617472922,0.998492462311558,"InChI=1S/C39H66O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h11-14,17-20,24,26,37,40H,3-10,15-16,21-23,25,27-36H2,1-2H3","ZDBLXLQFRZTIIU","C39H66O5","[M + H]+","CCCCCC=CCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCC=CCC=CCC=CCCCCC","Fatty acids","Diacylglycerols","Glycerolipids","nan","nan","nan","RESRNMIXCOXYHQ",NA,"nan","nan","nan","nan","nan","nan","nan","nan","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,1.34406227991274,0.0179640718562874,1.41705050316284,0.00399201596806387,1.38942503594182,0.0139720558882236,0.0226666666666667,0.107784431137725
4254,"4254_348.07_0.7","NA_[4254_348.07_0.7]",348.070468556973,0.657755157727273,0.00705447065870562,2.15153556853302,0.620172185322583,-0.689259272253549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347.0630844179999","InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1","UDMBCSSLTHHNCD-KQYNXXCUSA-N","UDMBCSSLTHHNCD","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O","C10H14N5O7P","Adenosine monophosphate","http://www.wikidata.org/entity/Q318369","Carbohydrates","Nucleosides","Carbohydrates","Nucleosides","Purine nucleos(t)ides","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.00100150250438,0.155688622754491,1.00100150250438,0.151696606786427,1.00100150250438,0.161676646706587,0.032,0.0918163672654691
4280,"4280_188.06_5.4","1-isothiocyanato-6-(methylsulfinyl)hexane_[4280_188.06_5.4]",188.056178092957,5.4097766375,0.0131555126591178,1.88089222316264,1.60455957954002,0.682177359897744,"6-(methylsulfinyl)hexyl isothiocyanate","1-isothiocyanato-6-(methylsulfinyl)hexane","CHEBI:138799",0.388993420716426,-76.5598216459471,68.4077371340359,1,"InChI=1S/C8H15NOS2/c1-12(10)7-5-3-2-4-6-9-8-11/h2-7H2,1H3","XQZVZULJKVALRI","C8H15NOS2","[M - H2O + H]+","CS(=O)CCCCCCN=C=S","Fatty acids","Thia fatty acids","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.862275449101796,0,0.87624750499002,0,0.850299401197605,0.014,0.341317365269461
4341,"4341_295.23_7.8","NA_[4341_295.23_7.8]",295.226840209961,7.80956924,0.0230857070530453,1.63665681963857,1.47673581215633,0.562411751232649,"9-Oxo-10,12-odda",NA,NA,0.161444409838896,-13.6229274032653,238.140149129033,1,"InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)","LUZSWWYKKLTDHU","C18H30O3","[M + H]+","CCCCCC=CC=CC(=O)CCCCCCCC(=O)O","Fatty acids","Oxo fatty acids","Fatty Acids and Conjugates","294.21949482","InChI=1S/C18H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(19)15-13-16-18(20)21/h10-12,14H,2-9,13,15-16H2,1H3,(H,20,21)/b11-10+,14-12+","YVWMHFYOIJMUMN-CYZWUHAYSA-N","YVWMHFYOIJMUMN","CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)O","C18H30O3","Macaene","http://www.wikidata.org/entity/Q27254281","Fatty acids","Fatty Acids and Conjugates","Fatty acids","Fatty Acids and Conjugates","Furans","Lepidium meyenii","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Lepidieae']","['Lepidium']","['Lepidium meyenii']","nan","681784.0","http://www.wikidata.org/entity/Q795158",6,0,0.856287425149701,0,0.844311377245509,0,0.836327345309381,0,1
4348,"4348_242.25_8.7","NA_[4348_242.25_8.7]",242.247661743695,8.728136668,0.0429015118488553,1.36752740301234,1.4762547956749,0.561941746284688,"Pentadecanamide",NA,NA,0.95328638017813,-5.24209248067204,24.3067073841767,1,"InChI=1S/C15H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H2,16,17)","RQGCQWARLQDMCZ","C15H31NO","[M + H]+","CCCCCCCCCCCCCCC(=O)N","Fatty acids","Primary amides","Fatty amides","241.240564612","InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)","ZMLQVXILYPDTDA-UHFFFAOYSA-N","ZMLQVXILYPDTDA","CC(C)CCCCCCCCCCCC(N)=O","C15H31NO","13-Methyltetradecanamide","http://www.wikidata.org/entity/Q82494744","Fatty acids","Fatty amides","Fatty acids","Fatty amides","Primary amides","Bacillus pumilus","['Bacteria']","['Unknown']","['Firmicutes']","['Bacilli']","['Bacillales']","['Bacillaceae']","['Unknown']","['Bacillus']","['Bacillus pumilus']","nan","37567.0","http://www.wikidata.org/entity/Q4838979",0,1.00100150250438,0.137724550898204,1.00100150250438,0.141716566866267,1.00100150250438,0.161676646706587,0.03,0.0419161676646707
4355,"4355_391.26_7.3","NA_[4355_391.26_7.3]",391.262542725139,7.32108289473684,0.0442987524535808,1.35360850425447,0.650922153271707,-0.619443079613757,"1-(2-hydroxy-4a,6a-dimethyl-1,2,3,4,4b,5,6,7,10,10a,11,11a,11b,12-tetradecahydroindeno[2,1-a]phenanthren-6b-yl)ethanone",NA,NA,0.23539126847324,-119.493325777008,140.036664385214,1,"InChI=1S/C25H36O2/c1-16(26)25-11-5-4-6-18(25)15-22-20-8-7-17-14-19(27)9-12-23(17,2)21(20)10-13-24(22,25)3/h4-5,7,18-22,27H,6,8-15H2,1-3H3","HVHYRVHDTSSVNF","C25H36O2","[M + Na]+","CC(=O)C12CC=CCC1CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C","Terpenoids","Valparane diterpenoids","Triterpenoids","390.255880328","InChI=1S/C27H34O2/c1-24(2)21-11-13-27-12-10-20(26(4,29)17-27)15-22(27)25(21,3)16-19(23(24)28)14-18-8-6-5-7-9-18/h5-10,12,14,20-22,29H,11,13,15-17H2,1-4H3/b19-14+/t20-,21+,22-,25+,26-,27+/m0/s1","KFTJQBMBWGAXNI-HCLFTBTMSA-N","KFTJQBMBWGAXNI","CC1(C)C(=O)/C(=C/c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@H](C[C@H]12)[C@@](C)(O)C3","C27H34O2","(1R,4S,7E,9S,10S,12R,16S)-7-benzylidene-16-hydroxy-5,5,9,16-tetramethyltetracyclo[10.2.2.01,10.04,9]hexadec-13-en-6-one","http://www.wikidata.org/entity/Q105140555","Terpenoids","Diterpenoids","nan","nan","nan","Androstachys johnsonii","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Malpighiales']","['Picrodendraceae']","['Unknown']","['Androstachys']","['Androstachys johnsonii']","nan","510615.0","http://www.wikidata.org/entity/Q15361880",4,0,0.850299401197605,0,0.868263473053892,0,0.842315369261477,0.0113333333333333,0.481037924151697
4364,"4364_175.12_1.4","arginine_[4364_175.12_1.4]",175.118871779669,1.35668527142857,0.019378008698373,1.71269085348449,1.46341152295939,0.549335523849622,"arginine","arginine","CHEBI:29016",0.781386621453769,-0.359169996977051,53.9789377528205,1,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN","C6H14N4O2","[M + H]+","C(CC(C(=O)O)N)CN=C(N)N","Amino acids and Peptides","Aminoacids","Small peptides","174.111675688","InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN-UHFFFAOYSA-N","ODKSFYDXXFIFQN","NC(N)=NCCCC(N)C(=O)O","C6H14N4O2","2-Azaniumyl-5-(diaminomethylideneamino)pentanoate","http://www.wikidata.org/entity/Q27104032","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.41705050316284,0.0179640718562874,1.34406227991274,0.0219560878243513,1.38942503594182,0.0239520958083832,0.016,0.363273453093812
